id	conclusion	premises	stance	rank
Sc0722593-A312fafce	Marijuana should be legalized for both Medicinal and Recreational use	"Hello, and thanks to Pro for giving me the opportunity to debate this important issue. I will begin by stating my contention. Growing marijuana, possessing marijuana, and using marijuana for recreational use (medical marijuana should be legal) should remain illegal, but the penalties for each of these violations should be altered drastically. This is a much more reasonable policy than full legalization. I would like to begin by stating that I agree entirely and will not attempt to refute many of the claims I anticipate that my opponent will make. I agree that marijuana has been proven to be an effective treatment for pain, that THC has been adequately proven not to have a direct adverse effect on the human body, and that the United States' policy on drugs is completely ineffective and has made no progress whatsoever towards their goal. If my opponent would like to present any other traditional arguments against the illegality of marijuana, chances are quite high that I will agree with them. However, Pro should not be disinclined to present them - just know that we are probably on the same page on 90% of issues concerning marijuana. I will now give overviews of how laws concerning marijuana should be changed, and the reasoning behind why it should not be fully legalized. I will not extensively cite sources, as this is an overview of my position - I will use hard data more extensively in later rounds, after I see what my parts of my argument my opponent chooses to combat. First, the so-called ""War on Drugs"" has been proven to be completely ineffective by both marijuana advocacy groups and neutral government research. Those who still agree with our current policies, which incarcerate thousands of people each year on non-violent offenses and cost the tax-payer absurd sums of money, are very few and far between. Instead, fines and other violation level punishments should be enacted to control and discourage the recreational use of marijuana. Why should marijuana not be fully legalized? There are several reasons. 1. The fact of the matter is, while THC itself is not a harmful substance, there are still negative health effects associated with the smoking of marijuana. It is reasonable to assume that if marijuana were legalized, marijuana cigarettes would begin to be sold in stores. As such, people would purchase and smoke these cigarettes. Some studies have found that, while 'joints' do not directly cause lung cancer or emphysema, they do have some negative effects on both the lungs and the brain. 2. Additionally, THC is an intoxicant. Anecdotal arguments are made quite often to suggest that marijuana use does not effect driving ability. However, this is absurd, as marijuana is a psychoactive chemical which has numerous effects on the brain and has drastically different effects which depend entirely on the user. Drunk driving is currently responsible for a great number of car accidents in the United States. While it is a fact that people use marijuana regardless of whether or not it is legal, and drive under the influence, I do not believe that legalizing it would have any positive effect in terms of curbing 'high driving'. Instead, methods for road-testing suspected drivers under the influence of marijuana should be developed, testing technology should be implemented by police departments, and laws should be changed to punish high drivers in the same way that drunk drivers are punished. 3. If legalized, marijuana would being to be mass-produced and large companies would soon dominate the market. Today's massive tobacco companies are very rich, and as such, have powerful lobbyists that make it very difficult to change laws concerning the distribution and marketing of cigarettes. It took years just to legally force tobacco companies to display warnings on their packets, and to change advertising methods to stop targeting children. There is no reason to assume that marijuana companies would enter the market with the public's good intentions at heart. Instead, the same types of money-mongers who capitalize on the public's urge to drink and smoke would presumably take control of the market and gain similar deceitful legal power. There is currently little control over the dangerous pesticides and chemical additives in tobacco cigarettes - again, there is no reason to assume these large marijuana companies would treat their crops and products with a similar disregard for their consumers' safety due to mass-production and distribution. 4. While it is true that marijuana smuggling is responsible for a great number of unnecessary casualties of drug wars in Mexico, marijuana is by no means the only drug these black market cartels are responsible for. While legalizing marijuana would certainly decrease gang activity dealing with that particular drug, it would simply shift their focus to other drugs or illicit activities. It would take full across-the-board legalization of all drugs to effectively end these deadly battles, and that is not the resolution. 5. The culture of intoxicant use in America has a long history, and while views have shifted over the years, there is still a general attitude of reverence towards legal intoxicants, especially alcohol. The simple fact is that legalizing marijuana would cast it in a more favorable light. While alcohol is known to have detrimental effects on the human body, the fact that this is generally recognized does not diminish the drinking culture that is promoted in films and on college campuses nationwide. The fact that alcohol is legal means it is generally permitted, and endorsing yet another intoxicant does not seem productive. 6. Legalizing marijuana would mean that it would be easier to obtain. While those that seek it are able to find it, it is still more difficult and risky than simply walking into a store and purchasing it. This would mean that underage (if, as should be presumed, there was an age law associated with marijuana) people would also be able to obtain it more easily, and marijuana IS proven to have a negative effect on the developing brain. Combining the above reasons, among others, I do not support the legalization of recreational marijuana use. A pre-negation: the argument that marijuana should be illegal because alcohol is illegal is not valid. If brought, I will explain why. If not contested my opponent excepts the validity of this statement. I look forward to my opponent's argument! I have a feeling we are going to agree on a lot, but there are going to be key differences. Thanks again for allowing me the opportunity to debate this issue, and I look forward to a productive, illuminating debate."	CON	83
S2bdac55a-Abf89c670	Marijuana Legislation should not pass.	When you say me saying marijuana Is a drug is not neccesarily permissible is incorrect. Marijuana is a drug regardless of its effects. Whether it helps or not it is still a drug. It is a schedule one substance that shows its value and where it stands. Some pills used for pain such as Tylenol even though it is not extreme will take away your pain, and not alter your brain. It won't alter your senses or your perception. Marijuana does. The effects are similar not the same, and the effects at completely diffrent. Banning and something being illegal is pretty much the same thing? The argument I made that you spoke on and tried to break down didn't make since. However it is a good thing cocaine is illegal as well as other drugs because it is helping the community and the people whom don't know any better. Sure you can say it's a freedom of choice. If someone didnt know any Better or we young, they would be not prone to try it, and even more at that if it was legalised. Cocaine shouldnt be used, it's not the same as Ritalin or else that would be illegal as well. Cocaine makes you ugly :/. When you say if someone wants to take it for a small reason makes it acceptable, then you are also for recreational use. Because if someone went into a dispensary to get cannabis with a scratch, and got some. That's not medical use. A traditional mindset means that if you are destroying your body to have fun and enjoy at an expense that you are ruining your body is not very smart. Right have fun and get hurt. There are other ways to have fun. But hey their lives and outlooks. I'm sure however grandparents in the older generations were not going out and getting wasted and intoxicated. In the end it is free choice of the states. If people want It that bad, then it will be legalized. The world did people a favor out of education and knowing right from wrong. Just like a mother not giving her obese child a candy bar. free choice right :) However once it becomes legal professionals will regret the decision after seeing the consequences. Maybe the government is doing themsleves a favor to get nor money. Yes it has a big impact on the economy but it is unnecesary. I believe smart people will refrain. Don't indulge in worldly pleasures and you will see the garden -to religious people is this quote. An excessive user does eventually become slow. And this I noticable. Chemical dependency one. It's harder for them to learn things that would be easier to other people.	CON	84
Sd9e09240-Abcba1810	Marijuana Legalization	This is a four round debate. The first round is for presenting our positions, but the debate officially starts in Round 2. I would prefer to debate this with someone who feels strongly about the position, and not just playing devil's advocate or semantics. This is my basic position, and will get into further detail pending my opponent's response. Do not accept if you are only going to debate the specifics of my position rather than the overall legalization position. If your concern is regarding the personal preferences I set forth in my own hypothetical situation legalizing marijuana, then you are not truly against the legalization of marijuana. This is not a debate about degree of legalization, nor is it abut decriminalization vs. legalization. This debate is about the status quo vs. ANY form of legalization, liberalization, or reform of marijuana laws in favor of non-violent users. Thank you. 1- Marijuana should be legal in small quantities (3 oz. or less) for personal use to responsible adults over the age of 21. 2- Marijuana should be considered for medicinal purposes for a variety of illnesses including, but not limited to depression, fibromyalgia, scoliosis, crohn's disease, HIV, AIDS, patients on chemotherapy, migraines, insomnia, and others. 3- Marijuana should be taxed and regulated by the individual states, and proceeds from taxation should be used to fund treatment for drug abuse, studies for alternative medicines like marijuana, youth education programs, etc. 4- The growth of marijuana for personal use should not be considered a crime. 5- Means of legal acquirement of marijuana should be established with federal protection so that those which follow their state laws need not be worried about federal prosecution. I await my opponent's introduction, and hope this turns out to be an informative debate for all.	PRO	85
S71dd53dc-A6885c44e	Autistic children should not be allowed to smoke marijuana.	"Con begins by questioning the legitimacy of medical marijuana and how one would go about getting it. Currently, at least 14 states allow for medicinal marijuana; you have to register for a card and then talk to your doctor about a prescription. The information which Con requested can be found here [1]. However, Con is right in stating that it is still illegal at the federal level. While I completely disagree with this legislation, this debate is not about whether or not pot should be legal, or even if it should only be legal for autistic kids. If that were the case, it would have been clarified in R1. However, you'll notice that R1 only talked about the lack of autistic kids in gangs and how/why they should be allowed to cut and sell drugs for profit. So, that is exactly what Con has to defend in this debate. Rebuttal: 1. Con's point makes absolutely no sense. I said, ""For legal purposes, I am in favor of marijuana legalization (buying) for those over the age of 18. Autistic ""children"" do not fit within these parameters."" That argument makes perfect sense -- my personal feelings on legislation do not apply to autistic CHILDREN (the subject of this debate). Con says that this isn't relevant, but clearly it is. 2. Con concedes the first part of the argument, but then claims that he's not telling the children to disobey their parents ~ he thinks they should be allowed to smoke if their parents agree. Well, as I already pointed out (so yes, I did refute it), it would be irresponsible for parents to be encouraging their under-age autistic children to smoke pot. That is a decision for someone of legal age to make. Further, people with autism are considered to be mentally handicapped [2] and in many cases, they're literally retarded [3]. So, given the CHILD'S age (under 18) and the probability that they're not capable of making those kinds of decisions, Con is advocating that a parent use their kids to study something that is not proven to be effective and in fact can severely harm them. This seems like it is violating the child's rights. While pot can be an incredible tool of medicinal value, it can have devastating effects on one's mental health - particularly those who are already susceptible to mental deficiencies. For instance, in addition to weakening the immune system, marijuana has been linked to the acceleration of mental disorders such as paranoia, depression, uncontrollable aggression, bipolar psychosis, schizophrenia, etc. [4]. So, for a child with autism, this can potentially be incredibly dangerous. 3. I pointed out that there were beneficial and less harmful treatments for autism than marijuana. Con countered this by saying (a) I haven't pointed out any, and (b) that I was wrong because there are no known cures. He's right about the second part - there is NO known cure for autism, including marijuana... so this is a moot point. As far as the alternatives, how about: sensory integration therapy, dietary modifications, occupational and physical therapy, play therapy, social stories, picture exchange communication systems, vitamins, etc. [5]. So, now that we've cleared that up, Con's next part of the argument claims that we should allow for this kind of testing specifically to see if/how marijuana can help with autism. A few things - Based on the evidence and knowledge that we DO have, we can infer or at least draw some kind of conclusion about the prospective benefits and whether or not this would be a good endeavor to look into. Also, why does this testing have to be done on CHILDREN specifically? Most importantly, I already detailed how one could go about getting a marijuana registration card, talking to their doctor about medical marijuana, and doing this in a safe and legal way. However, I do think people should consider the risks (especially as it pertains to other mental health disorders and associations regarding pot). 4. Regarding the legality of this issue, it was never clarified in R1 that we were discussing changing the current laws. Moreover, it was not implied or specified in the resolution. So, when I accepted this debate, the only thing up for discussion was the resolution and what Con posted in the first round: ""Since we can't easily force gangs to accept autistic children among their ranks, we need to do the next best thing and provide autistic children with an alternate source of marijuana which they can consume, sell, and cut for profit."" While I think pot should be legal (that's obvious), I don't think it should be legal for children as I have mentioned. Further, if it becomes legal, it should be legal for STUDIES and an advancement of science as my opponent said -- not for autistic people to consume (without knowing the dangers), sell and cut for profit. The basic point, though, is that even if it WERE legal - that doesn't necessarily mean that people *should* smoke pot, let alone people with autism, let alone children with autism. If I can prove -- and I believe I have -- that KIDS with autism probably shouldn't be smoking pot, then I have won this debate. 5. Con concedes that having an autistic gang is unethical and unfeasible. [[ Update ]] So it seems to me the only arguments in question are: 1. If those under 18 should consume pot (Con says yes) 2. If parents should be able to give their under-age and mentally ill children pot (Con says yes) 3. If pot with all of its negative connotations to mental health should be administered to mentally ill children when there are other, healthier alternatives (Con says yes) In the first round, basically Con said that autistic children need a voice (they're not represented in gangs) and should have pot accessible to them. However, as I've pointed out, children should not have this option, and parents should seek healthier alternatives which have proven to be effective. Experimentation is fine, but it should be administered first to adults and those who would probably benefit the most (which science can help us infer). Plus, if this argument applies, then it should apply to ALL people that pot can benefit - which would be most people - not just those with autism. And again, this debate is about autistic children. Even if it were legal for these individuals, their parents should have the first and foremost say about what they ingest for medicinal reasons. Most parents would probably agree that this is a bad idea. [1] http://www.mahalo.com... [2] http://www.autismspot.com... [3] http://www.autism-resources.com... [4] http://cyber.law.harvard.edu... [5] http://www.neurologychannel.com..."	PRO	86
S349ec7ce-A23ecf05b	the legalization of marijuana	Here's a deconstruction of Pro's final arguments: 1. Law enforcement would still have jobs after decriminalization. Yes, but since a significant potion of law enforcement (including local cops, the Feds and the DEA) goes into policing marijuana, so a lot of people would lose their jobs. Additionally, even if cops existed punish those younger than 18 who were smoking/growing, there are several problems with this. First, minors are punished as minors so this is no real big win for society, and in fact may hinder the personal growth and experience of that minor, not to mention ruin their reputation and credibility. Second, what is the point of the 18+ age limit anyway? It's imposed because we (society) feel that it protects the minor from making a decision we don't feel they have the maturity to make. Well, if pot were legal, it would so drastically increase the chances and likelihood of minors breaking that law that it's almost useless if not detrimental. 2. Parents would be happy to know their kids are happy too puff. This is a statement with no factual basis or evidence to support it. 3. My opponent makes some incomprehensible argument about the government and economics... I've already negated all of the economic arguments in previous rounds, and Pro has offered no new points in this regard. 4. People will learn to repress the effects of marijuana. First of all, even the BIGGEST pot heads still sometimes become lazy, lethargic or apathetic after smoking, regardless of how much or how often they smoke. Believe me - I would know. It happens to the best of us from time to time. Plus, you cannot repress the physical harms of marijuana which I have cited, so Pro fails to provide a substantial argument. 5. My opponent makes some incomprehensible argument about world peace... I've already negated all of the world peace arguments in previous rounds. Plus, what I think he was trying to say was that since there will be new jobs, there will be a stabilized economy and thus achieve world peace...? I know, it's completely non-sensical. But let's dismantle this point anyway. First, I've already said how there wouldn't be this sudden increase in new jobs. Second, nations with stabilized economies can still engage in war. 6. People will buy hemp because it takes time to grow. That doesn't combat the idea that people can buy a plant that's already grown, and then never have to buy additional plants or worry about taking the time to grow them - especially hydroponic ones. 7. Pot is medicinally useful. I never argued that; what I did was combat this point with the harms of marijuana. And, as I said - which Pro did not refute - people who benefit from medical marijuana already do legally, despite the drug being overall criminalized. In conclusion, I am a huge marijuana enthusiast who is most definitely disappointed in the Pro for putting forth such shallow and easily refutable arguments. I have clearly diminished all of my opponent's points, and presented many arguments of my own which my opponent left unreconciled. For that reason, you should clearly be voting for CON despite mine and your own personal opinion on the matter. Debate isn't about what's right or wrong: it's about what you can prove. Pro failed so epically in his attempt to defend the legalization of marijuana that a vote for the affirmative would be a huge disservice and injustice to the field of debate.	CON	87
S59d1f83c-A80162b2d	Marijuana should be legalized	"Thank you for your timely opening round. In this round, I will refute my opponents arguments. Legalization of a substance My opponent states that legalizing something will result in higher usage; we agree on this point. Society will deem it more appropriate to follow the law, as is apparent. However, when Con states that Great Britain had a 15% increase in deaths from all drug once marijuana penalties were downgraded, we must look at the facts. The numbers used in this source are miniscule, nothing that can actually be substantial enough to show a link between marijuana and harder drugs (gateway effect). Deaths from Ecstasy increased from 33 in 2003 and 48 in 2004; cocaine increased from 113 to 147 in this time span; heroin 591 to 744. There are a multitude of variables that most likely change the number of deaths per year from these drugs. Citing the fact that they lessened marijuana penalties as reason why more are dead isn't logical. On top of this, these numbers are far too small to look into. Medicine My opponent states that he can point to another drug that accomplishes the same effects as marijuana with less harm. If we take a look at the statistics, which I will greatly expand on later, marijuana has caused zero deaths [1]. Over-the-counter-medicines and prescription medicines have killed thousands [2]. ""According to the Centers for Disease Control and Prevention (CDC) National Center for Health Statistics, unintentional overdose deaths involving prescription opioids increased 114 percent from 2001 (3,994) to 2005 (8,541), the most recent nationwide data available..."" [2] I would love for my opponent to point to something that can alleviate anxiety, anorexia, pain, vomiting, and many others, while having MINIMUM side effects. I will happily go find statistic on how many have overdosed on that drug, because they most definitely exist. In accordance to my opponent's statement's about carcinogens in marijuana being more abundant then in tobacco, I can agree. Marijuana does indeed contain a high amount of carcinogens. However, marijuana also contains THC, which actually helps deter cancer. ""...marijuana also contains the chemical THC, which [Tashkin] said may kill aging cells and keep them from becoming cancerous."" [3] He states that marijuana contains 20 times the risk of lung cancer, but again, there is not a single case of lung cancer from marijuana alone [1]. On top of this, the study actually doesn't include hard evidence that links marijuana to lung cancer, but has ""hypothetical"" and ""could"" used in it, words that are not definite. The lowering of the immune system is not validly represented by my opponent. According to my opponent's source, marijuana weakens the immune system in those who already have immune system deficiencies, which is solely due to the smoke. ""Smoking marijuana regularly (a joint a day) can damage the cells in the bronchial passages which protect the body against inhaled microorganisms and decrease the ability of the immune cells in the lungs to fight off fungi, bacteria, and tumor cells."" [4] Again, it states this in accordance to those with immune deficiencies. To administer this medicine to these patients with deficiencies in their immune systems, marijuana should be ingested. This eliminates the smoke factor and eliminates all chance of infection in these people, while leaving the medicinal calming effect. What my opponent advocates is more pills and more artificial drugs, which end up killing a fair amount of people yearly. For example, take Vioxx. It was created to alleviate pain for arthritis, yet also created more than double the chance of heart attacks and strokes in users [5]. Marijuana, however, would not increase either of these risks, yet will alleviate that pain. Individual harms It must be made clear that 30,000 people do not die every year in Britain smoking cannabis. This is a misrepresentation of evidence by my opponent. Every reader here can look over the source. It does not state that 30K a year die, but that 30K a year could die. Here is the exact quote: ""Cannabis may be responsible for the deaths of 30,000 people a year if the ill-effects of smoking the drug are comparable to those of smoking tobacco, researchers say."" This is not the same as my opponent's statement. The article goes on to make hypothetical comparisons, all of which are unsubstantiated. Con's 64,000 deaths stat was not found on the link he provided, nor could I find it on some other anti-cannabis sites. Con then states that you can become mentally retarded by smoking weed and says your lungs will be annihilated. While the latter of these two has already been refuted (no lung cancer, no deaths, and actual prevention of cancer in the lungs), the former has not. Again, however, the evidence was construed from the original source. The source actually targets those under the age of 15 who have smoke cannabis. 10% of them developed schizophrenia by age 26. Obviously, just as with tobacco and alcohol, there would be age limits along with legalization. Nowhere did I advocate for no age limits. 15 is a young age where the brain is still developing. Still, the number is again a very small one (1 out of 10). Addictive- My opponent's source for this dates back to 1984, something I would consider a little too old to be using in a debate on current data and trends. Also, my sources point to the other direction. A chart was put together, comprised of a variety of drugs, in an attempt to rate them addiction wise, 1-6, 6 being highest/ very dependent. Categories were established to evaluate all facets of the drug. In dependence, marijuana got a 1, lower than coffee. It also got a one in withdrawal and tolerance [6]. This shows marijuana not to be addictive. Even if marijuana was addictive, it's irrelevant, for a user has the right to get addicted if they so wish. Why is tobacco legal? Nicotine achieved a 6 on the chart, yet it's sold in every gas station in America. ""Fail at education"" Again, marijuana won't be administered to kids, though the source yet again is taken out of context. 15% of car accidents in teens involve marijuana- ""...often in combination with alcohol or other drugs."" [7] is the other part of that article. Even so, studies suggest that those who drive after smoking are capable [1]. Family Con states marijuana users are sick more often than not. His source doesn't state this. Marijuana users don't steal money. Property damage wasn't linked in the source, which was from 1999. For characters sake, I must not elaborate too much on the remainder of the points. I will state that if marijuana were to be legalized, legitimate traders would benefit more then illegitimate. Growing on your own would obviously be prohibited, and the quality of the marijuana shops would be supreme to the shady drug dealer who lives in the dark alley who has brick weed and coke he likes to mix in....Come on, which would you pick? Political lobbying and lawsuits comes with every company. That's not sufficient reason to not legalize something. |Conclusion| I've refuted Con's points. We can all see marijuana to be harmless, beneficial to the economy, and beneficial to the patient. Thank You. Sources 1. http://www.drugwarfacts.org... 2. http://www.drugwarfacts.org... 3. http://www.washingtonpost.com... 4. http://cyber.law.harvard.edu... 5. Owen, David G., ""Dangers in Prescription Drugs: Filling a Private Law Gap in the Healthcare Debate,"" Connecticut Law Review (Hartford, CT: University of Connecticut School of Law, February 2010) Volume 42, Number 3, p. 737 6. http://www.drugwarfacts.org... 7. http://www.drugabuse.gov..."	PRO	88
S59d1fc3b-Ae2aca8f1	Marijuana should be legalized	"""Marijuana does not cause harm to like any other drug."" Marijuana is a gateway drug. The majority of cocaine users started off on marijuana and things got out of control. This may not happen to everyone but it happens to enough people to make it an issue. If marijuana gets legalized in all states other illegal drugs would be used out of proportion. Marijuana can impair learning skills, cause sleep impairment, and increase risk in schizophrenia. Marijuana has many harmful effects on the body, so don't even act like it is harmless. The United States is not just a place for people to do whatever they feel like. Americans have freedoms but we can't just do whatever we feel like. http://www.drugabuse.gov... http://www.drugfreeworld.org..."	CON	89
Sd9e09240-Adb973a56	Marijuana Legalization	"Observers, I apologize for the lack of a lively debate. It takes two to tango, and my date seems to have stood me up at prom. Unfortunately I left the options for an opponent wide open, and a member who joined six months ago and has not had one debate (ie. a duplicate account, vote bomber, or troll) accepted the debate, but basically forfeited every round by not presenting an argument. He has done nothing but offend the intelligence of his opponent, and the observers, and use ad-hominem attacks that bear very little logic or reason. ""1. I ask people to answer this question in the comments section: Is my opponent high while he writes his argument?"" -If I am high, then that would bolster my argument. It would prove that someone under the influence of marijuana can be more logical, reasonable, articulate, and respectful than someone who opposes legalization of marijuana for no rational reason. ""If your life sucks so bad that you need pot, go right ahead and smoke it."" -No one ""needs"" pot. But life does suck. People get sick. People get depressed. People want to distract themselves, and have a little recreation. Be it drinking, smoking marijuana, playing video games, or watching TV there is very little harm to society as a whole, and there is no rational reason to oppose legalization of marijuana for personal use. ""My opponent has provided reasons we should tolerate pot heads"" -My opponent is arguing the strawman. I have not defended potheads at all. What I have defended is the position that marijuana should be legalized for personal use by responsible adults. A responsible adult can be defined by law, as with alcohol, and the sale, possession, and use can be regulated with much greater ease than the status quo. ""I'm ready for the next one to try and break in my house."" -Has a person exclusively high on marijuana ever broken into your house? Do you have proof that this is a trend amongst responsible marijuana users? Note the references I provided- over 400,000 people arrested each year for simple possession. Simple possession means there was no other crime attached, including breaking and entering. ""he's right, we should all save our money and let the people who want to smoke pot do it"" -My opponent concedes the debate. People, trust your own intelligence, and vote accordingly. Thank you."	PRO	90
S2a5141f4-A7bf5211a	Recreational Marijuana Should Be Legal	I do not think recreational marijuana should be made legal, this is because of a multitude of reasons for which I believe the cons outweigh the pros. I look forward to this debate.	CON	91
S59d1f83c-A48f8338	Marijuana should be legalized	"I thank my opponent for writing up his case. As requested, I will abstain from offering rebuttals until next round. What does legalisation of a substance do? In schools, we teach children to stay away from cannabis. In addition, we teach children to stay away from tobacco. Yet around the world, smoking rates are consistently higher for tobacco over cannabis. Why? Because after kids are told ""don't do cannabis"" we say ""if you do cannabis, you could be arrested,"" while after being told ""don't smoke tobacco"" we say ""but you are free to do so."" It's not just in our education system either. Adults who go to the store (which is pretty much all adults) are exposed to the opportunity to purchase cigarettes, but not cannabis. Indeed, if they want to buy cannabis, they need to go out of their way to find and deal with a good cannabis dealer. If we can buy cigarettes with our groceries, cigarettes become normalised. Exactly the same parallels can be drawn between cannabis and alcohol. That explains why the act of making a substance legal increases usage rates. For example, in Alaska, cannabis decriminalisation led to a rate of use among teens twice that of the US national average [1]. In Australia, a survey of young non-drug users found 29% didn't use cannabis because it was illegal. The same survey found 19% of ex-cannabis users quit because it was illegal [2]. Scarily, in Great Britain, the downgrading of the penalties for cannabis directly caused an increase in deaths from harder drugs (proving the so-called ""gateway drug"" effect) by a massive 15% [3]. I want to make this very clear - if cannabis was legal, more people would use it. Isn't cannabis a medicine? Recently there has been some evidence that cannabis might have some medicinal benefit, although there is no research that it actually cures anything. For each of the medicinal benefits of cannabis, however, I can point to another drug or therapy that achieves exactly the same, if not a superior, effect. In medicine, however, there is also an old principle, going back to the days of Hippocrates, called ""do no harm."" That principle is not only good ethically, but part of the Hippocratic Oath that doctors take upon graduation from medical school. The practical effect is that when two remedies are available, but one has fewer side effects than the other, doctors should prescribe the one with the least side effects. I'll go into detail about the alternatives to cannabis next round, but you can see the side effects by reading about the harms to users below. A flow-on harm is that people start to self-medicate more if cannabis is seen as a legitimate alternative. For instance, marijuana is already used by many cancer patients. Not only is cannabis utterly useless compared to other drugs, but cannabis actually contains a truckload of carcinogens making the cancer worse[4] - indeed, cannabis carries 20 times the risk of lung cancer as cigarettes [5]. At one time, cannabis was also self-medicated by AIDS sufferers to ease their pain. Doctors have always known, however, that cannabis actually weakens the immune system[6]. Basically, my contention is this: cannabis is an un-necessary and ineffective medicine that comes bundled with dangerous side-effects. Besides that, increased self-medication is a very real harm for dual recreational and medical drugs. Individual harms In the United Kingdom alone, 30,000 people die every year of smoking cannabis [7]. In the United States there are no similar statistics, but it is a factor in at least 64,000 deaths annually [8]. If you're one of the lucky few who doesn't die, you are likely to suffer from mental illness and watch your lungs get annihilated [9], before feeling the effects of a string of cardiovascular issues [10]. The worst part - it's addictive, making it harder to change your mind [11]. In return for these long-term effects (not to mention short-term problems such as memory loss, which particularly causes young people to fail at education[12]), you temporarily lose your sense of reality somewhat. That's why 15% of teen car deaths involve marijuana [13]. After that ""high"" you get a ""low,"" where you feel really bad (as if crashing your car isn't bad enough). The next time you do cannabis, your high will diminish. That leads the smoker to seek stronger drugs to regain the sense of euphoria from losing sense their of reality, multiplying the harm, and causing (in part) the gateway drug effect. That's just the start (and I may offer more next round), but to be fair to my opponent I think these 10 harms (including those cited under self medication) are enough for now. Family/Friends Cannabis smokers are sick much more often than usual [14]. As well as the harm to the economy, somebody needs to look after them. The problem is that this very same somebody will frequently have had all their hard-earned money stolen to fuel a cannabis addiction. Many communities also consider cannabis use morally reprehensible, leading to lying, deceit, families being torn apart and communities shattered. All these harms would accrue even if there was no criminal element to marijuana supply, which I deal with below. In addition, cannabis can cause users to commit crime, particularly property damage [15]. And you know how tobacco has a problem with second-hand smoke? Yeah, that happens with marijuana too. Not to mention the fact that they're going to face higher insurance charges and taxes to compensate for the greater number of cannabis users/abusers. Society Amsterdam is a beautiful city, home to about 7000 marijuana addicts. The law enforcement costs are causing the Dutch a deficit far above the taxes from marijuana. Over the same period that drug use worldwide fell (a 75% decrease in reported cannabis use in the USA) drug use in the Netherlands increased widely (from 30 to 300 ""cannabis coffee shops"")[16]. Among young people, consumption tripled [17]. Aside from the financial problem, there is also a criminal problem. As David Raynes puts it: ""There is the big lie that legalising drugs will take the criminality out of supply. What nonsense. Illegal traders who pay no taxes of any sort can always undercut legitimate traders"" [18]. All that was effected to stop marijuana being a gateway drug. However, Amsterdam still has more drug trafficking issues than anywhere else in Europe. For a small country, that's an appalling record. Now imagine applying all of these societal harms to a big country - like the United States - and you get the picture. Besides all that, look at all the political lawsuits, political lobbying and deep-seated corruption that exists within the cigarette industry. Do you really want a second drug industry doing that? I look forward to reading my opponent's rebuttals! Sources 1 - http://www.usdoj.gov... (PDF report) 2 - http://www.lawlink.nsw.gov.au... (PDF report) 3 - http://www.dailymail.co.uk... 4 - http://www.abovetheinfluence.com... 5 - http://www.reuters.com... 6 - http://cyber.law.harvard.edu... 7 - http://tinyurl.com... 8 - http://drugwarfacts.org... 9 - http://www.dailymail.co.uk... 10- http://en.wikipedia.org... 11- http://www.well.com... 12- http://psycnet.apa.org... 13- http://www.drugabuse.gov... 14- http://www.medic8.com... 15- http://www.sarnia.com... 16- http://www.druglibrary.org... 17- http://tinyurl.com... 18- http://www.justthinktwice.com..."	CON	92
S349ec7ce-Ab0ef3173	the legalization of marijuana	"just to clarify....i realized you were a she until after i posted my argument i didnt want to fix it bc i got lazy. and it was 3 am mk now to continue the argument.... mk the law enforcers will have an easier job, yes i did state that, but, as you can plainly see i did state that they would have other jobs to attend to other than marijuana arrests duh also to those who are of age over 18 yeah they would legally be able to get pot but still there would be a limit to the age law enforcers would still have to uphold a law, in the beggining of R1 i stated teens would be able to get marijuana but in reality we all are free to use it either for medical uses and such also its up to a parent to allow such a child to smoke it or grow it its a parents responsibility to take care of their young. aswell if the bill in illinois passes there would be an age limit of course that would be 18 but, those under caught would be arrested thus actually leaving many jobs out there for these law enforcers, and besides my opponent knew this. i thus do not concede any argument at all bc as i have said many people would keep their jobs and parents would be greatly happy to know their son or daughter is happy too....*puff* aswell we can note that my opponent states all these very nice economical things that will save energy and such well...such items will be god for our economy and will actually stimulate job growth if such jobs were to be created i mean, some states have no such things b/c our government does not try to help out its country, we can then plainly see that my opponent is just aswell rambling on about future dreams when she states all the economical things. my opponent then states how people will be ""lazy, lethargic, apathetic, irresponsible and unproductive"" -con well no as i have stated before and will keep stating, many people will get used to many of the symptoms and earn to repress them it just takes time. also the risk of H.I.V or any type of disease like that would be better of left to protection of the main areas, (sex) many people tend to be careless and have unprotected sex, and we all know that its the person who does not use protection thats the idiot here its their fault for having aids NOT MARIJUANA! i will now state again that world peace is a dream, and like many dreams they come true with a little effort and hard work, oh this is not in anyway helping the whole argument about the economical things my opponent stated but if those things were to be a truth to every state every inch of the world then yes that dream came true and i would admit...""yes, this world now is in a stabilized state"" thus a good thing bc then there would be jobs and such etc. oh adding to the hemp argument, yes people would grow their own stuff but hey like i said it takes time to grow, and many businesses would then open and sell many hemp items, and as my opponent states ""they will become lazy"" well if they do then they will go out to a store and buy the product instead of making it. also to add to the medical area, as we all know why can we trust the medical doctors here in the United states they lie to you everyday watch the movie SICKO and you will all know the lies....if you have now you can watch the new Michael Moore film......anywho yes we all know that doctors in other countries agree marijuana is good.....many of the users of marijuana know that many things are added to marijuana but just the regular plant is of no harm.....if Amsterdam is smoking it and thats a little city with a higher life expectancy than the US look even in the movie sicko it was stated that the poorest person in europe has a higher life expectancy than the richest man in the US....and its all bc of the doctors! thank you and we shall all vote the affirmative"	PRO	93
