id	conclusion	premises	stance	rank
S1e7f4ed8-A1c1053c3	A tax is not an effective instrument to fight obesity	There are very legitimate concerns whether artificially increasing the cost of fatty food by specifically targeting it with a tax would have a significant effect on the obesity trend. In fact, research shows that a fat tax would produce only a marginal change in consumption – not the dramatic shift in public awareness the proponents of the fat tax are hoping for. The reason, LSE researchers believe, is simple: “those on the very poorest diets will continue to eat badly.”[1] Other than the economic reasons for such behavior, it could be argued that is also a thing of habit and culture: fast fatty food is quick, accessible and tasty.[2] Thus while a tax might be useful in reducing things such as the use of cigarettes – which are at heart an unnecessary “luxury” and thus more easily affected by the price – eating food, whether junk or not, is necessary. It also seems that the fast fatty kind of food is fulfilling a specific need, a need for a quick, tasty and filling meal, something people consider worth paying good money for. The fight against obesity ought to be multifaceted, complex and well thought out – and a fat tax is none of those things. We should approach the issue with more cunning and introduce other programs: such as increasing the availability of healthy food by introducing healthy vending machines;[3] increasing the amount of physics exercise by requiring it in school, improving possibilities for recreation and access to public transportation thus encouraging people to burn more calories[4] and, most importantly, proper education on the topic if we want to create lasting change.[5] [1] Tiffin, R., Salois, M., A fat tax is a double whammy for the poor – it will do little to prevent obesity in those on lower incomes, and will hurt them financially, published 9/2/2011,  http://blogs.lse.ac.uk/politicsandpolicy/2011/09/02/fat-tax-will-do-little-to-prevent-obesity-amongst-the-poor/, accessed 9/12/2011 [2] Hitti, M., Top 11 Reasons For Fast Food's Popularity, published 12/3/2008, http://www.cbsnews.com/stories/2008/12/03/health/webmd/main4644837.shtml, accessed 9/14/2011 [3] Yara, S., Best And Worst Vending Machine Snacks, published 10/6/2005, http://www.forbes.com/2005/10/05/vending-foods-health-cx_sy_1006feat_ls.html, accessed 9/14/2011 [4] CDC, Recommended Community Strategies and Measurements to Prevent Obesity in the United States, published 7/24/2009, http://www.cdc.gov/mmwr/preview/mmwrhtml/rr5807a1.htm, accessed 9/14/2011 [5] Bunce, L., ‘Fat tax’ solutions ignore wider social factors driving junk food habits, published 8/16/2010, http://www.theecologist.org/News/news_analysis/563765/fat_tax_solutions_ignore_wider_social_factors_driving_junk_food_habits.html, accessed 9/12/2011	PRO	28
Sb5b096db-Af5f10dbb	Obesity is a disease.	Consuming calories and not exercising is how a person gains weight. Exercise and eating healthy food only helps control problems with hormone imbalance. In addition to good lifestyle choices there are medications a doctor can suggest to help. You aren't born obese and overweight individuals make changes everyday. My father was obese and made the choice to get off the couch and exercise. He made the choice to stop eating KFC, Taco Bell and Burger King on a daily Basis. His choices have resulted in loosing 100 pounds and overcoming what he had done to his body for so many years. The point of the matter is there is no illness that forces you to take in fatty foods and ignore exercise. You are correct that being overweight does lead to heart disease, diabetes and high blood pressure and that only suggests that indeed being overweight is a contributor. A factor that definitely can cause an real disease such as diabetes. Obesity is a result of not caring for your body.	CON	29
Sa8af0abf-A64c2f9ba	Curb childhood Obesity for USA	"Since my opponent isn't willing to expand his thoughts about this subject, I will move onto my next argument. Obese people are being discriminated against, and will continue to be discriminated against until they lose weight. In a study done by researchers at Rice University, he found out that ""Sales clerks tend to subtly discriminate against overweight shoppers but treat them more favorably if they perceive that the individual is trying to lose weight"" ""Ten average-weight Caucasian women between the ages of 19 and 28 played the role of customer in four different scenarios: an average-weight shopper in casual attire, an average-weight shopper in professional attire, an obese shopper (the result of a size 22 obesity prosthetic worn under the clothing) in casual attire and an obese shopper in professional attire. Following a memorized script, the shoppers sought assistance with picking out a birthday gift in various stores; after each shopping experience, they filled out a questionnaire evaluating the way they were treated by the sales clerk. A tape recorder in their purse captured the conversations so that the sales clerks' tone, inflection and choice of words could be analyzed. In addition, the researchers stationed an observer in the store within hearing range of the shopper to provide a second opinion of how each interaction fared by filling out a questionnaire after each shopping experience. Based on data from interactions in 152 stores in a large mall, the researchers found greater levels of interpersonal discrimination directed toward obese shoppers than toward average-weight shoppers. The findings were based on the observers' and customers' reports of the sales clerks' eye contact, friendliness, rudeness, smile, premature ending of the interaction, length of interaction time, and negative language and tone. Almost three-fourths of the sales clerks were women."" >http://www.eurekalert.org... Discrimination towards the obese and overweight is just one more reason why we should fight towards ending this epidemic. Children growing up in these conditions seem to have more psychological disadvantages than those who grew up with an average weight. Children who get called names may have a hard time socializing with one another later on in life, and can cause severe damages to their personalities. As stated online at ""http://www.suicide.org...; ""People who are morbidly obese not only have to deal with the extra weight on their bodies, but also a social stigma associated with obesity. Clearly, the social stigma can be contributory to the onset of depression. The findings in the study that morbidly obese people are five times more likely to be depressed than those who are not, also means that people who are morbidly obese are at a high risk for suicide."" If we increase the number of activities, and decrease the number of fattening foods obesity rates could decrease by half!"	PRO	30
Sd4a2b65c-A7b5ff07f	Smoking is as bad a Obesity	Firstly I believe that obesity and Smoking as are worse they both depend on how you decide to treat it and how you decide to act on it. o if you choose to smoke because you want to then consquences will follow also if you deicide having macdonalds and KFC every meal time then again live with the consquences. your not going to ban smoking just because some people hate it more than macdonalds or KFC are you??????????	PRO	31
Scb509540-Abece3217	Should junk foods advertisements be banned to stop childhood obesity	"My opponent starts with the premise that obesity is a bad thing. Yes certain things like diabetes and cardio vascular diseases come due to obesity, but my opponent makes the assumption that such thing is bad because people are opposed to the idea. Now my opponent has no grounds to say that this is the case, there are people who are for, against, and impartial to obesity. Therefore this obesity issue is subjective, and if my opponent is arguing that we should ban things that promote such subjective things, then my opponent would be proposing to ban all other subjective promoting things. Now there is a weight ""problem"" in the U.S. in general, not just obesity, but anorexia. Therefore for people with anorexia the may be a good thing. Also junk food promotes variety since it adds a different category of food to whole bunch of foods."	CON	32
S47553c48-Ae01fbccc	Fast Food Advertising and Childhood Obesity	Fast food doesn’t necessarily make people fat, just unhealthy (cholesterol, starch etc) . See, I’m not fat but I don’t feel healthy because I barely have any muscle and I live on fat, sugar and starch mostly. I need to change my diet and exercise. Fast food chains are also offering balanced diets, high protein, salad bowls etc are all on the menu even at pizza hut and McDonald’s. It is also the obligation of the parents to police what their children view and how much screen time they get. If parents today took a more proactive approach, spending more personal time and using television less as a babysitter we would see less obesity in children. Also parents today need to remember they are the ones in charge, not the children. There seems to be a trend today where parents are afraid to anger the child by saying no. Perhaps some of the blame for the increase in childhood obesity rates lies with the hands off approach to parenting which has become the norm in modern society.	CON	33
Scb509540-A3a7f4447	Should junk foods advertisements be banned to stop childhood obesity	Childhood obesity is one of the most serious problem in the 21st Century. It is one of the Global problem and it is steadily affecting many Low, Middle and High income class families and their children all over the world. Overweight and Obese children are likely to stay obese into adulthood and likely to develop Non communicable diseases like Diabetes and Cardio -Vascular diseases at a younger age of Overweight and Obesity. These above causes are mainly based on the advertisements of junk foods from TV and from online Network and from other media that create and absorb children to eat junk foods which results in child obesity.	PRO	34
S636669d7-A8ee13dc4	Parents Should be Blamed for Their Child's Obesity	Okay many countries are opting for healthy food but that hasn't happened yet so as of now it's not there. And how can parents urge their kids to play outside or whatever when their busy buying food thats not good for their kids as you previously stated!!!! And I know you said we aren't debating with diseases and stuff but it is an inevitable fact that obesity is in the gene pool. So like it's already in the genes and the parent has no controll over that. So how is it the parents fault?!?!?!?!? And this is off the subject but do you have any idea where i can find decent Values and Value Criterion for school debate cases!?!?!?!?! And how can kids play outside when they have homework!?!?!?!?! Where I go to school there is alot to be tackled; like the debate case I have to have done by 4th period tommorow for instance..........	CON	35
S636669d7-A1743edad	Parents Should be Blamed for Their Child's Obesity	I really disagree that parents should be blamed for their child's obesity. It's not like the parents are shoving the food down their child's throats. Kids are soley responsible for what they consume. Kids dont just eat at home. They can eat at school, with their friends at McDonalds, ect. So childrens parents arent the main influences in what thier children eat.	CON	36
S636669d7-Abd228f33	Parents Should be Blamed for Their Child's Obesity	My opinion is that parents should be blamed for their child's obesity, whether it be partially or fully, they do influence their child's weight. The parents of children are the ones who provide food for them, so they have direct control of what their child is consuming, so they should be able to help their child maintain a healthy weight. Parents also have control over what their children do, resulting in the fact that parents could enroll their child in an excersize program or at least stop them from sitting around inside all day. This debate is not focused on those who gain weight due to disease; it is focusing on children becoming obese due to food consumption.	PRO	37
S636669d7-A4f03781e	Parents Should be Blamed for Their Child's Obesity	"""It's not like the parents are shoving the food down their child's throats"" The parents are, however, buying the majority of food that their children eat. ""Kids are soley responsible for what they consume."" Their parents are the ones who buy the food that is available at home, so how could the children be 'soley responsibe'? ""They can eat at school"" The majority of schools have supplied healthy foods for students due to rapidly increasing rates of obesity; also, have you considered the many students who bring food from home? Thank you for accepting this debate. :)"	PRO	38
S636669d7-A6c726b49	Parents Should be Blamed for Their Child's Obesity	"""not every parent buys their kids Fruit by the Foot, Tootsie Pops, and all that other junk that causes childhood obesity."" Then again, not every child is obese. The parents who carelessly buy fattening foods and leave it in the house already influence what their children will eat, because why choose to eat vegetables when junk food is lying there? Children do not understand this, and therefore will eat the food that is bought by their parents. The majority of children do not eat their food outside of home except for at school, and at school, I know that many countries are opting for a change in food, and this will probably happen. Also, once again, parents could urge their children to excersize or play outside instead of sitting around all day."	PRO	39
S636669d7-A24024830	Parents Should be Blamed for Their Child's Obesity	1ST OFF YOUR WELCOME AND WOULD YOU PLEASE ACCEPT ONE OF MINE PLEASE????? Yes some schools do supply healthy food choices but that is only as far as i know for 1/3 of the schools population. And have you considered that schools have alternatives to just a tray lunch such as, as it's referred to at my school Ale Cart. Which includes fries, burgers, nachos, everything you can find on the McDonald's Menu. So the parents buy what the kids eat at home but parents do pay attention to what they do buy their kids for food. not every parent buys their kids Fruit by the Foot, Tootsie Pops, and all that other junk that causes childhood obesity. So the parents can and do enforce healthy eating habits!!!!!!!!!	CON	40
S6053928e-A6ff668e6	Obesity	I accept the debate and the terms provided. Before I turn the floor over to my opponent, I would like to state one statement: If I wanna be fluffy, LET ME BE FLUFFY.	PRO	41
S6053928e-A25323de6	Obesity	"Okay be ""flaffy"" but it has disadvantages like:dyspnea,diabet etc"	CON	42
S445d9e6e-A2293c4e0	how do you think what suffering from is the worst : obesity or being thin? prove by arguments	how do you think what suffering from is the worst : obesity or being thin? prove by arguments	CON	43
S445d9e6e-Aacea3e4e	how do you think what suffering from is the worst : obesity or being thin? prove by arguments	Initially, i'd like to agree with your opinion that obesity is not better than being thin in any case, but there are also some unfavourable problems when your body needs some kind of vitamins, chemical elements such as iron, calcium or zinc. However, your stomach doesn't digest this extremely crucial chemical elements because there is something wrong with digestion system which leds to being thin and having problems with health.	CON	44
Sa8af0abf-A57a503fe	Curb childhood Obesity for USA	"My opponent agrees with me that obese people are being discriminated against, that the cause IS because of their surroundings, (like I have mentioned) but he also said that we should not help them. Sir, I would like to point out that many children are being affected by this disorder and the effects that come with it such as: >Type 2 (non-insulin dependent) diabetes (an autoimmune disease that results in destruction of insulin-producing beta cells of the pancreas.) >Cardiovascular disease >Stroke >Hypertension (high blood pressure) >hypothyroidism (caused by insufficient production of thyroid hormone by the thyroid gland.) >Dyslipidemia (a disruption in the amount of lipids in the blood.) >Hyperinsulinemia (where excess levels of circulating insulin are in the blood) >Insulin resistance (the condition in which normal amounts of insulin are inadequate to produce a normal insulin response from fat, muscle and liver cells.) >Glucose intolerance >Congestive heart failure >Angina pectoris >Cholecystitis >Cholelithiasis >Osteoarthritis >Gout (a disease created by a build up of uric acid. In this condition, crystals of monosodium urate or uric acid are deposited on the articular cartilage of joints, tendons and surrounding tissues. These crystals cause inflammation and pain, both severe. If unchecked, the crystals form tophi, which can cause significant tissue damage. Gout results from a combination of elevated concentrations of uric acid and overall acidity in the bloodstream.) >Fatty liver disease >Sleep apnea and other respiratory problems >Polycystic ovary syndrome (PCOS) >Fertility complications >Pregnancy complications >Psychological disorders >Uric acid nephrolithiasis (kidney stones) >Stress urinary incontinence >Cancer of the kidney, endometrium, breast, colon and rectum, esophagus, prostate and gall bladder Not all, but most of these will result in a painful death, and sir, you stated ""Why should we help them...?"" If we don't help our children prevent these treacherous diseases and conditions, who will? Not the media! in fact, they are contributing to diseases. but that's a whole different debate for a whole different time. Not the government- they have caused more problems than they have solved we have to attack one of the main sources: Schools! As I stated before ""schools contribute to this growing epidemic when they limit food sources to saturated fats."" We need to gather parents and school administrators and warn them of this disease that is growing before America's eyes. We need to donate money to raise awareness in health classes and we need to raise the number of Physical workouts everyday."	PRO	45
S445d9e6e-A185a98fa	how do you think what suffering from is the worst : obesity or being thin? prove by arguments	First of all, I would like to say that you are right, good job man. However, there is one point with what i disagree. You are saying that an obese man is eating way too much. This is not true at all. Majority( not everyone) who are suffering from obesity are ill people, because their digestion system are working slowly to digest food, this could be because of gender. There is nothing to do when it is a gendery illness, because no matter how hard you work to loose a weight- there's no outcome. In my opinion, this question is over, I mean that we didn't need to go on about this topic, because you mostly right as i do. It was nice to talk to you.	CON	46
Sa8af0abf-Ad01137	Curb childhood Obesity for USA	I forfeit	CON	47
Sa8af0abf-Af42f92be	Curb childhood Obesity for USA	What I meant to say was I agree that obese people are being discriminating but who's fault is that? It's the fault of their surroundings. Why should we help them when people around them the majority of time is not even helping them so if you think I wouldn't expand my thoughts then you will have a long night lady	CON	48
Sa8af0abf-A3495a08f	Curb childhood Obesity for USA	Well i think if we don't stop people's consummation then the USA won't be the planet of good reputations.	CON	49
Sd4a2b65c-Ac9a51e72	Smoking is as bad a Obesity	Yes but smoking also causes lung cancer and Pregnancy growing slowing down No evidence is needed to just search or look at a smoke packet to see both theses results	PRO	50
Sd4a2b65c-A169e269b	Smoking is as bad a Obesity	Well you have just backed my argument, so thanks?	CON	51
Sd4a2b65c-A6c3c5283	Smoking is as bad a Obesity	No i haven't i have said that both dieases are about how you act and both have just a bad consquences	PRO	52
Sd4a2b65c-A526d870c	Smoking is as bad a Obesity	This is a debate... So if debating could take place, that would be great :) Good Luck	CON	53
Sefbdcc9f-Af99a680f	The ban is ineffective in addressing the problem of obesity.	Studies have shown that only a very small amount of the calories consumed by children come from foods like the Happy Meal. And while kids are eating at fast food restaurants at an alarming rate, it is their parents who make the decision to take them there 93% of the time. Of the kids who do want to go to McDonald’s, only 8% cite the toy as the primary reason. Therefore, this piece of legislation seems to tackle a perceived problem rather than a real one. Legislators would be better off focusing their attention where it matters: providing information to parents about making better choices for their kids, and improving the quality of school lunches, which are actually provided by the government and are eaten by kids every single day, often as their main meal[1].   [1] Eskenazi, Joe, and Wachs, Benjamin. “How the Happy Meal ban explains San Francisco.” San Francisco Weekly. January 19, 2011. http://www.sfweekly.com/content/printVersion/2330057/	PRO	54
Se8fec7bb-A4f01b286	Junk Food Can Cause Obesity	If junk foods are banned, kids will still eat junk food while in school. Instead of getting it from the school vending machines, they’ll sneak it in. This could create a climate of evasiveness among students. In some cases, students may even sneak out of school to buy junk food. Additionally, junk food is still likely to be freely available at home. Therefore, it’s possible that kids would simply binge on junk foods when they aren’t in school. This could cause their overall consumption of junk food to remain unchanged. Furthermore, banning junk food could increase the sense of boredom among students. This could potentially result in decreased academic performance. Another drawback to banning junk foods in schools is that it could be more difficult to prepare meals for students. By contrast, many junk foods can be prepared quickly. Furthermore, healthier food tends to be more expensive. The increased expense could result in an increase in school taxes. It also could result in an increase in the cost of school lunches.	CON	55
S445d9e6e-Adc1a3648	how do you think what suffering from is the worst : obesity or being thin? prove by arguments	"Just because someone is thin doesn't mean that he has a problem like anorexia, or any other kind of illness that causes him/her to be thin against their own will. An obese man is eating way too much, with little to no exercise, while a thin man is eating too little, it has nothing to do with illnesses. Nevertheless, I do agree that being thin, like anything else in the world, has its pros and cons; however, its cons are a lot less than the cons of being obese. I will state a couple of these in details... Walking It is rare when you see an obese person walking on his feet, and I emphasize the word obese. Most of them are on scooters since they cannot put all that wait on their legs or they might snap. Unlike a thin person who has no problem walking or running. In addition, an obese man running has a high chance of suffocating, while with a thin man the chance is less prominent, due to the fact than an obese man has layers of fat suffocating their diaphragm. That is why obese people have a hard time doing any physical activity. Losing weight/ Gaining It Gaining weight is a lot easier than losing it. That being said there are hundreds of supplements for gaining weight, like Sublimed Substi-Meal for example, that helps a person gain weight easily just by drinking their powder daily. Many others also exist than you can find easily in most pharmacies. As opposed to losing weight, where there is less choices. For an obese man to lose weight he has little choices: 1/ Endure a severe diet for as long as 2 years 2/ Go under the knife in a lipo-suction surgery. All surgeries have a percentage of things going wrong through it, which may cause life long scars,injuries, problems, or even worth, death. 3/ Sticking needles in his ear that will make him lose his appetite before eating ( This will also take a very long time for an obese person) Life long damage Damage done to a person, not necessarily obese, by sitting down all day cannot be undone. According to Dr. James Levine, an obesity expert, says that ""The body’s metabolic engines go to sleep. The muscles stop moving all together and the heart slows. Then, the body's calorie-burning rate plummets to about one calorie per minute..... Fat and cholesterol levels rise.."" In other words, if people sit too long the rate at which their body burns fat, without doing any exercise, will drop and it will be very hard to get it to the point it used to be. Now that may not sound as threatening to a thin person, due to the fact that he is free to walk, run and do whatever he want, a fat person might no be as lucky. Since fat people, as stated before, don't walk much on their legs, their form of transportation is sitting on a scooter all day long. Now imagine Dr. Levine's statement about sitting to much, and apply it to someone who sits all day, with their burning rate dropping, their fat and cholesterol rising, the chance of them getting Type 2 diabetes getting higher... Which is a big problem for obese people, because if you think of it, if they sit down all day,and each day they burn less and less and still eat all the food they normally do, thus they burn less and less each day, making them gain more weight each and every day of the week; which will be a burden when trying to lose it. To conclude, while a very thin person might suffer for his weight, an obese person suffers more because of his heaviness. They sweat easier, get tired faster, most of them can't tie their shoes due to the fact that they cant reach that far. Life of an obese person is not easy. Which concludes my first argument in this debate. This is coming to be a really nice debate! Looking forward to your response :) Sources: http://rockcenter.nbcnews.com... http://slingingthebull.com...; http://www.blubberbuster.com... http://www.suplimednutrients.com..."	PRO	56
S445d9e6e-Aaa6a8b5e	how do you think what suffering from is the worst : obesity or being thin? prove by arguments	I do agree that some obese people have diseases, like many thin people have anorexia. However, I don't agree with you that an obese person doesn't eat a lot. He does. I myself was over 150 pounds when I was only ten. I didn't have any illness or problem in my digestive system, I just ate and didn't do enough exercise at the end of the day to burn the calories I needed to stay I good shape. That's how people get obese, at least the majority of them. Later on they might get a disease relating to their digestive system due to the fact that they have had a long history of over eating and surrounding their whole body in fat, which is never healthy. Of course this doesn't go to all people, some have illnesses, some don't. On the other hand, I also disagree with you when you say that obese people no matter how hard they work there is no outcome. I've seen it happen, read, and heard about it. Out of the top of my head these are a few people who went from obese to thin. You don't have to watch the whole video, or read the whole article, just either read the headline or parts of it to get an idea: http://www.youtube.com... http://www.youtube.com... These are two very inspirational people who have lost more than 400-650 pounds each naturally, with diet and dedication. It was a really nice debate :) If you have any other interesting debates in mind please do write my name in the opponent part ;)	PRO	57
S445d9e6e-Afd15c768	how do you think what suffering from is the worst : obesity or being thin? prove by arguments	I accept your challenge. This seems like a really interesting topic to discuss and I'm looking forward to your arguments. I saw that you did not choose a side on this debate so I figured you let me choose my side of the argument first. For me, being obese is worse than being thin, and I will prove that in the following rounds :)	PRO	58
S77705767-Ac0504ad5	allow parents to genetically screen foetuses for heritable diseases	Genetic testing ensures the best quality of life for children vulnerable to heritable diseases	PRO	59
S77705767-A83af7bcb	Genetic testing ensures the best quality of life for children vulnerable to heritable diseases	"We have a duty to the child to give it the best possible start in life, and if the technology is available to determine whether a baby is brought into the world with or without a genetic neurological disease such as Huntington’s, cystic fibrosis or sickle cell anemia, we should exercise that right. A child that has Cystic Fibrosis (CF) produces too much fluid and mucus in the lungs, pancreas and passage ways, which then become thick, sticky and hard to move. This means that germs get stuck in the mucus and the child suffers from a lot of infectious diseases. Thus lead to reduced life expectancies (1). For the gene detectable blood disease Thalassemia in its moderate and severe forms children may need very frequent blood transfusions, which over time lead to damage of heart, liver or other organs. Or may need stem cell transplants (bone marrow transplants) in order to get these transplants children will usually need to undergo radiation and need to have the luck of a well matched donor (2).  Congenital malformations, deformations, chromosomal abnormalities are the leading causes of 20% of infant deaths in the US. More than 6,000 single-gene disorders - which occur in about 1 out of every 200 births - such as cystic fibrosis, hemochromatosis or sickle cell anemia. Dr. Gregor Wolbring (University of Alberta in Canada) sees embryo selection as ""a tool for fixing disabilities, impairments, diseases and defects""(3). If we have ways to prevent children from such suffering and can manipulate only with those genes so that they do not have to suffer, we should do so. 1.      KidsHealth, http://kidshealth.org/parent/medical/lungs/cf.html#, accessed 05/21/2011 2.      Mayo Clinic, http://www.mayoclinic.com/health/thalassemia/DS00905, 05/21/2011 3.      MedicineNet.com http://www.medterms.com/script/main/art.asp?articlekey=2820, accessed 05/23/2011 "	PRO	60
S41193ca9-A6d58ca2e	The added cost to public healthcare that comes as a result of diseases brought upon by smoking is vastly outweighed by the amount of money governments around the world receive in taxes on tobacco. The UK currently takes around 60% of the cost of a pack of	Many people have to wait for surgery when they have fallen ill or gotten injured through no fault of their own. Many of the people they are waiting behind have fallen ill out of choice. This includes smokers who have contracted diseases as a result of their habit. There is a vast array of information, easily available to smokers, on the dangers of cigarettes. If despite this, a person chooses to smoke anyway then it is unfair that others who have fallen ill out of genuine misfortune should have to wait in line behind them for healthcare. This problem is particularly in acute in states that have universal healthcare, where non-smokers are forced to wait in a queue for treatment behind those who have negligently made themselves ill smoking. In Britain for example, they have attempted to avoid this by establishing standards under which surgery is denied to obese patients1. Thomas Condliff, the patient, was denied gastric band surgery due to having a body mass index lower than the threshold under which they believed the surgery would be effective2. The priority in such cases is and should be with those who have made a conscious decision to develop an unhealthy habit. 1 BBC News, 11 Jul 11, Man appeals for NHS gastric bypass surgery. Accessed 14 Jul 11.	PRO	61
S77705767-Ae77cc49c	allow parents to genetically screen foetuses for heritable diseases	Liberal societies have a duty to minimise avoidable suffering that might affect their members	PRO	62
S77705767-A94839ec0	allow parents to genetically screen foetuses for heritable diseases	Genetic screening may lead to the pooling and centralised storage of genetic information	CON	63
S77705767-A9d95e580	allow parents to genetically screen foetuses for heritable diseases	Genetic screening may lead the marginalisation of those living with genetic disorders	CON	64
S77705767-Aec5bb1a4	allow parents to genetically screen foetuses for heritable diseases	Genetic destabilisation	CON	65
S77705767-A8d27da62	Genetic testing ensures the best quality of life for children vulnerable to heritable diseases	"The genetic test does not prevent or cure anything. It merely asserts whether someone is a carrier of a genetic disorder. The testing would be paid for by couples to see if they are both carriers of this disorder. The decision then a couple can make based on the screenings is then to:       a) not have children together The idea of these tests preventing people from marrying is mental. In our liberal society surely it is love that counts in a relationship, not how well your genes fit together to make the perfect child.       b) choose in vitro fertilization In order to make them prevent the disease, so that the defected genes (in some cases) can be manipulated.        c) abort the present fetus We pressurize and take away choices of the parents, by giving them the knowledge, regarding their children.  A professor of Law at Harvard University, Paul Freund also takes up the position that an unborn child has the right to random genes.  Freund states, 'The mystery of individual’s personality, resting on the chance combination of ancestral traits, is the basis of our sense of mutual compassion and at the same time, of accountability."" Professor Freund suggests that the ethical approach to advances in genetic technology allows the random assortment of genes to take effect, thereby protecting the sanctity of the human individual (1). Further on with the advances in medicine genetic conditions and disorders no longer present such a burden on the children and enable them to live a good lifestyle and have high survival rates.  1. Renee C. Esfandiary, The Changing World of Genetics and Abortion: Why the Women's Movement Should Advocate for Limitations on the Right to Choose in the Area of Genetic Technology William and Mary Journal of Women and the Law, published 1998, http://scholarship.law.wm.edu/cgi/viewcontent.cgi?article=1265&context=wmjowl, accessed 05/23/2011 "	CON	66
S77705767-Aee672de9	allow parents to genetically screen foetuses for heritable diseases	Parents have a right to acquire and act upon medical information	PRO	67
S77705767-Ac717ceb7	allow parents to genetically screen foetuses for heritable diseases	A screening culture may lead to the value of human life becoming distorted	CON	68
S41193ca9-Ab79f386d	The added cost to public healthcare that comes as a result of diseases brought upon by smoking is vastly outweighed by the amount of money governments around the world receive in taxes on tobacco. The UK currently takes around 60% of the cost of a pack of	Many smokers do not choose to harm themselves, they simply can't help it. The 1988 US Surgeon General's report on the addictive nature of cigarette smoking provides proof of what is now widely accepted – smoking cigarettes is highly addictive. Moreover, there are high correlations between people smoking and being under stress or having parents that smoke. All of this suggests that people do not necessarily choose to smoke and may not be able to choose to give up. Given that smokers can therefore be portrayed as suffering from involuntary addiction, it would seem sensible to tackle this addiction alongside physical health issues, as oppose to dismissing smokers altogether.	CON	69
