id	conclusion	premises	stance	rank
See0f4916-A414606b6	The United States federal government should substantally increase alternative energy incentives	"My opponent says that I have the burden to show the necessity for shifting resources to IFR's, and that the current recession shows the impacts of excessive deficit spending, and that taking away coal and oil incentives will cause the free market to seek alternative energy. I'll take his points in turn: a. On our respective burdens: I have the burden to prove the resolution true. But if my opponent makes an argument against my position, he has the burden to prove HIS argument is true. Until his housing/recession argument, he had failed to do so. Now that he has, I'll answer it. Otherwise, he has yet to give EVIDENCE, WARRANTS, or PROOF for any of his arguments. b. On the housing collapse/recession: He makes a fatal mistake here. He concedes that the housing market caused the economy to collapse. But it wasn't government intervention that caused the housing collapse – it was the belief in the ""free market"". According to conservative federal judge and law and economics expert Richard Posner, ""Rational maximization by businessmen and consumers, all pursuing their self-interest more or less intelligently within a framework of property and contract rights, can set the stage for an economic collapse… A profound failure of the market was abetted by governmental inaction...The movement to deregulate the financial industry went too far by exaggerating the resilience -- the self-healing powers -- of laissez-faire capitalism."" Thus, his argument actually flows AGAINST him – his only example of the failure of excessive deficit spending actually proves that the free market and LACK of government intervention caused the housing crisis and the ensuing recession. c. On eliminating subsidies and free markets finding alternative energy He does not understand my point. My point in the status quo, we are developing traditional nuclear power. This will create nuclear waste. This waste WILL be stored in Yucca Mountain. There are no other alternatives, according to the New York Times. Even if we don't need nuclear power as a fuel, we need IFR's to avoid a nuclear volcano. 2. My opponent says that I need to talk about all forms of alternative energy, that I need to focus on whether the federal government is a beneficial actor, and that the federal government acting would be unconstitutional, immoral, and anti-social. I'll take his points in turn: a. Scope of the resolution My opponent says that I need to talk about all forms of alternative energy. I argue that proving one example proves the resolution. This is simple to resolve: when he restates the resolution, he puts the word ""all"" in brackets – THAT'S BECAUSE IT'S NOT IN THE TOPIC. I don't have to prove ""all"" incentives. He completely ignores my analysis on Point 2 in Round 3, where I argue that in-depth education is preferable to broad education. My interpretation of the topic is therefore superior to his. b. Government Action/Trade-Off: My opponent argues that there are many beneficial things we can do with our tax revenue. But look back at his posts: he never answers my argument that investing in IFR's will actually INCREASE revenue. I cited the American Council on Global Nuclear Competitiveness, which says that billions of dollars of tax revenue can be generated with new nuclear plants. Thus, even if there is a general trade-off between government priorities, and even if our deficit spending is limited (which it is not, see above), there will be no trade-off because IFR's are revenue generating for the federal government. And yet he has still failed to PROVE that a trade-off WILL happen. c. Propriety of Government Action: My opponent says that I have to demonstrate why it is the responsibility of the federal government to fund IFR's and interfere in the market. On the issue of responsibility, it is the legal obligation of the federal government, according to the Nuclear Regulatory Commission, to create a long term national plan for the storage and disposal of nuclear waste. Because IFR's satisfy that burden as an alternative to the otherwise inevitable Yucca Mountain, that proves that it is a federal responsibility. Additionally, the federal government can do things, even if it doesn't have an OBLIGATION to do them. That's my ""necessary and proper"" argument from Round 3. On the issue of market interference, I have made several points so far he has yet to answer: i. There is market interference now, yet we have yet to see a harmful impact. HE HAS PROVIDED NO IMPACTS TO INTERFERING WITH THE FREE MARKET. Because this is his argument against me, he has the burden to show that interfering with the market is bad. ii. We can still use the free market, just not a ""pure"" free market. Free markets and government incentives are not mutually exclusive. iii. The free market is a terrible mechanism. See below. 3. My opponent argues that the free market is the best way to achieve our desired outcomes. I have several points: a. First, he ignores my four specific warrants as to why the free market will lead to global environmental destruction. These are all reasons why the free market is bad and will eventually lead to terrible catastrophe: i. The tech revolution had put massive strain on the environment ii. The consumption movement has depleted our planet's natural resources iii. American consumption of beef is ravaging our ecosystem iv. Free markets fail to properly value our environment, and thus prevent the formation of an effective ecological movement b. Next, he argues that China's transition to a market economy proves that capitalism has given them prosperity. Yet, this example just proves that capitalism will lead to ecological destruction (see above). According to Wang Yi, a Chinese scholar writing in Social Research, Vol. 73, No. 1 in Spring of 2006, China's transition to a market economy has created a huge ecological crisis, with pollution of the air and water, and depletion of natural resources. The only way for China to avert a major catastrophe is to revert to some government pollution controls. This just proves that the ""pure"" free market can't solve, and some government will always be necessary. Giving incentives to IFR's is one such instance. c. My opponent argues that my examples of government intervention in creating the internet and the NIH were issues of popular concern, and that this is more important than alternative energy. However, according to a poll conducted in March of 2010 by independent agency Bisconti Research, 70% of Americans support building new nuclear power plants, and 87% feel that nuclear energy will play an important role in our energy future. In comparison, a June 2009 Pew Opinion poll found that 55% of Americans want to reduce or maintain current defense spending, and a March 2010 Gallup/USA Today poll found 40% of Americans thought the health care reform bill was a ""bad idea"". But the most damning for my opponent (from the March 2010 Bisconti survey): ""THE SURVEY SHOWED STRONG SUPPORT (79 PERCENT) FOR RECYCLING USED FUEL FROM NUCLEAR ENERGY FACILITIES TO GENERATE ADDITIONAL ELECTRICITY AND ULTIMATELY REDUCE THE AMOUNT OF WASTE THAT MUST BE PERMANENTLY DISPOSED."" Game over… d. Finally, he argues that if IFR's were so great, then the private sector would have funded them. I would point out that he has ignored my point that IFR's are not ""immediately"" profitable, and that the free market will ignore any technology that doesn't produce a foreseeable profit. According to Dr. Charles Till, because other fuels like oil and coal are so much cheaper, IFR's don't make current sense to capitalists, even if they'll be beneficial in the long term."	PRO	190
S9bc8d269-A63f9d4fa	Nuclear power is a more potent and efficient source of energy.	A very small amount of Uranium can produce a massive quantity of energy. This compares favorably to solar power, in which a very large amount of sunlight is required to produce a much smaller quantity of energy. Nuclear energy is more efficient in this way.	PRO	191
Sf074f877-A761cfc1f	Nuclear Power	"Thanks, Smooosh! I. Uranium Mining Most of my opponent's argumentation has to do with uranium mining. He argues at various points that it is environmentally hazardous and unsafe, though these issues are somewhat interrelated. He also suggests that the finite nature of uranium makes nuclear a non-renewable resources. It is important therefore to explain the real impact of uranium mining moving forward. A. Breeder Reactors Breeder reactors are reactors which produce more fissile material than they consume, allowing some of the produced fissile material to be reused as fuel. Imagine if I could produce ten units of energy, from a single unit. I can then use one of the ten units I created to create an additional ten units, and so on. The system feeds itself. [1] This kind of reactor has the potential to substantially reduce the need for uranium mining in the future because it can recycle its own fuel. Breeder reactors are 100x more efficient than other kinds of reactors, and ""in fact can supply all the world's energy needs at present costs."" [2] Russia, China, and India are all actively pursuing this technology, and it has already been deployed in various facilities around the world (e.g. Beloyarsk Nuclear Power Plant). [1] Rapid investment in and development of this kind of reactor could solve the vast majority of the harms Pro talks about by drastically cutting demand for uranium. Breeder reactors also solve for sustainability. ""It is frequently said that the amount of uranium available can support the world's energy needs for only about 1000 years. Under this definition, nuclear fission is not a very long-term energy source. Such arguments ignore the fact that usual estimates of the world's uranium resources refer to quantities available at the current market price of about $40 per pound...However, if used in breeder reactors, the cost/kWh is reduced by more than a factor of 100, so one can afford to use much more expensive uranium. For example, uranium costing $1000/lb would contribute only 0.03 cents/kW-h to the cost of electricity and would thus represent less than 1 % of the total cost. At that price, the fuel cost would be equivalent to that of gasoline priced at a half cent per gallon."" [2] Taking into account various sources of uranium, my source finds that ""all the world's energy requirements for the remaining 5""10^9 yrs of existence of life on Earth could be provided by breeder reactors without the cost of electricity rising b as much as 1% due to fuel costs. This is consistent with the definition of a 'renewable' energy source in the sense in which that term is generally used."" [2] B. Research & Data If you refer back to my last speech, you will find some evidence from the OECD, which accounts for both the ""direct and indirect"" impacts of nuclear power on pollution. These indirect effects explicitly consider uranium mining. The report states, ""there are some indirect emissions that can be attributed to nuclear energy, principally due to the use of fossil-based energy sources in the various steps of the nuclear fuel cycle (for example, during uranium mining)."" Despite factoring in uranium mining, the reports nevertheless concludes that nuclear power is cleaner than coal, natural gas, biomass, solar, and hydropower energy. [3] Pro does a lot to tell us how uranium mining pollutes the environment, but he never puts forth any empirical data which compare the polluting effects of uranium mining against the environmental clean benefits of nuclear plants. This data shows that, when all elements of the nuclear energy chain are considered, nuclear power still benefits the environment. II. Cost Savings A. Levelized Costs Pro says that we should assess the cost of nuclear power using ""levelized costs."" I agree, which is why the data I cited used levelized costs. I repeat my study's findings: ""Nuclear power has a lower levelized cost than advanced coal with carbon capture, conventional combustion turbine, biomass, offshore wind, photovoltaic solar, and thermal solar."" [4] The very method Pro says is most credible supports the Con position. B. Bailouts Honestly, I don't see how this is relevant. Firstly, it's just non-unique. Fossil fuels and renewables are all heavily reliant on government subsidies and assistance. Consider that ""[m]ost renewable energy industries are heavily dependent on government subsidies, and without constant taxpayer support, many renewable energy industries cannot survive. Both American and British renewable energy companies have failed when policymakers decrease subsidies."" [5] Secondly, given how cheap nuclear is, it stands a good chance of eventually being able to ease of the subsidies, particularly once the fossil fuel industry began to fade in earnest. Thirdly, why are bailouts necessarily bad? Keeping energy prices down for consumers with subsidies benefits the entire economy, because there is no sector of the economy which does not rely on energy. Cheaper energy thus puts more money in firms pockets so that they can grow, boosting the economy. III. Obsolete or Necessary? Pro cites the Tesla Powerwall as an example of a soon-to-be ""mainstream option for home energy consumers."" This struck me as rather perplexing for several reasons. Firstly, we're not just talking about modernized countries with homes capable of accommodating such technologies and homeowners capable of buying them. Secondly, it's not clear that this technology will be able to make up from a loss of nuclear power any time soon. In the US, the Paolo Verde nuclear plant, which has three reactors, is capable of 94,488 MWh. If we divide this by three to approximate a single reactor, and then convert it to KWh, we get this number: 31,496,000 KWh. [6] Tesla's best model, by comparison, can manage 250 KWh. [7] In other words, a single nuclear reactor can produce about 126,000x the energy. As of right now, the 2,500 Powerwalls in existence seem nowhere close to being able to fill the void Pro is hoping they'll fill. And this just isn't about the Powerwalls, novel as they are. The evidence I have shown repeatedly illustrates that nuclear plants fill a void that alternatives just can't--either because those alternatives are unable to produce sufficient quantities of energy or because of intermittency. Pro also claims that renewables will likely continue to improve apace; that's possible, but not guaranteed. But it is equally possible that nuclear power will also become ""more efficient and less expensive,"" particularly as technologies like breeder reactors revolutionize the industry. Finally, Pro concedes that renewables like wind and solar are intermittent, but seems to miss the part where I show that nuclear power plants can run at 90% capacity year-round. [8] Therefore, nuclear plants don't require back-up generators, unlike wind and solar. IV. Miscellaneous A. Terrorism Pro cites literally no case of nuclear terrorism happening, nor does he offer any data on how likely it might be to happen. But, let's talk about some specific risks. Firstly, cyberterrorists could conceivably cause a meltdown, but only if all security protocols (including emergency shutdowns) were penetrated. Even then, it is unclear if a meltdown would kill anyone, because nearby communities are often well-trained to respond to a meltdown situation [9] and because only 1 meltdown has every resulted in fatalities. Secondly, there is the risk of a physical assault on a power plant, leading to a meltdown--which again brings up the issue of whether a meltdown would result in fatalities. Thirdly, Pro worries about ""inside jobs."" But, employees would likely undergo extreme vetting, making these unlikely. Finally, another fear would be terrorists stealing material to make a dirty bomb or similar device. Yet, most of the damage from a dirty bomb would be confined to the immediate area of the explosion (less than a city block up to a few square miles), and radiation levels would likely be so low that they would not pose any immediate health risks. Plus, such bombs would emit gamma radiation which is readily detectable. [10] In other words, these devices are little more lethal than conventional explosives. B. Thermal Pollution Pro makes a completely unsubstantiated and offhand comment about thermal pollution. In fact, thermal pollution is basically irrelevant. ""The study analyzes whether the magnitude and distribution of thermal pollution is sufficient to be a meaningful contributor to global and regional climate change...The authors find that, in total, the magnitude of the thermal pollution around the globe is very small (nearly negligible) in comparison to estimates of the influence of the 'greenhouse effect'."" [11] C. Drops Pro drops quite a few of my key arguments, including: Nuclear Power and Medicine, Nuclear Power and Vehicles, and Nuclear Power and Space Exploration. Pro never directly responds to my data showing that nuclear power kills fewer people per terawatt hour than other energy sources or to the fact that nuclear meltdowns seem to be getting rarer. He also never even mentions the France example. D. Time Pro says he doesn't want immediate implementation. But, remember, emissions must drop 80% by 2050 to avert a GW catastrophe. If he can't show that alternatives can achieve this without nuclear, he incurs those harms. And if he truly believes nuclear is net contributor of pollution, he should want to stop them sooner rather than later to avert that threshold. V. Sources 1 - https://tinyurl.com... 2 - https://tinyurl.com... 3 - R2, Source 5 4 - R2, Source 14 5 - https://tinyurl.com... 6 - https://tinyurl.com... 7 - https://tinyurl.com... 8 - R2, Source 7 9 - https://tinyurl.com... 10 - https://tinyurl.com... 11 - https://tinyurl.com... Thus, I negate. Thanks to the readers for following along and to Smooosh for the debate."	CON	192
S1ff2ec96-A21a04fa	The united states federal government should offer tax incentives for offshore wind turbines	"To answer and refute my opponents statement: A) No ships for construction? Increasing demand for offshore wind means that an offshore wind building crew will be established by businesses who want to take advantage of this new industry. No site here, just basic capitalism at work since supply eventually meets demand. Siemens and other corporations have met the European demand, all that these corporations have to do is expand, which is a really easy thing for corporations to do. They will not create these turbines if we don't incentivize them. B)onshore wind? Only offshore wind can prevent climate change Thaler 12 http://papers.ssrn.com...; ninety percent stronger and more consistent over water than - land, with higher power densities and lower shear and turbulence,13 America’s offshore resources can provide more than our current electricity use.14 Moreover, these resources are near many major cities that are home to much of the population and electricity demand thereby “reducing the need for new high-voltage transmission from the Midwest and Great Plains to serve coastal lands so basicly, onshore wind may be cheaper now since it's already implemented, offshore wind offers greater potential energy without creating co2 emmissions. economies of scale will make offshore wind cheaper. Clarke et al, 9 http://offshorewind.net... Offshore wind farms are more expensive to build and maintain than onshore systems. According to the U.S. DOE 20% Wind Energy by 2030 report, the capital costs for offshore wind farms are estimated at $2,400/kW (in 2006 dollars) compared with $1,650/kW for land-based wind projects. Windpower Monthly notes that information on the cost of offshore wind power facilities continues to be sparse. 81 Based on limited data available from completed offshore projects, this publication estimates that a fully-installed offshore wind system will cost as much as €3,300/kW ($4,600/kW) compared with €1,700/kW ($2,400/kW) for landbased. These figures include the cost of the turbines, as well as installation and maintenance. Despite the increased costs associated with building and operating turbines in ocean and lake environments, there are several factors that make offshore wind development extremely attractive. Benefits include a more robust and consistent wind resource, and the ability to host ever-larger turbines (approaching 10 MW) and more expansive multi-turbine projects (with installed capacities of 1,000-3,000 MW). Economies of scale can offset, at least partially, the higher initial capital costs. Also, one of the most important economic benefits of wind power (both land-based and offshore) is that it reduces energy price risk. Once wind farms are operational, the fuel cost is zero (in contrast to the high price volatility of fossil fuels). Finally, for a number of states along the East Coast and Great Lakes, offshore wind offers the best—or only—opportunity to develop utility-scale renewable energy projects. The great potential benefits of offshore wind energy warrant its serious economic analysis. Global warming/environment The status quo and alternative to offshore wind is coal, which is bad for the enviornment green peace 14 http://www.greenpeace.org... A large coal-burning power plant releases millions of tons of toxic chemicals into the air â€"" and ultimately into our bodies â€"" every year. The nitrogen oxides, sulfur dioxide, particulate matter, mercury, and dozens of other hazardous substances that come from coal combustion can lead to not only respiratory ailments, but also cardiovascular and nervous system disorders. Many of these pollutants also make their way into our water, creating more opportunities for them to make it into our system. Coal-burning power plants emit more than 30% of the USâ€™s global warming pollution. Coal mining includes more fatal injuries than any other American industry. Each year, up to 36,000 Americans die as a result of air pollution from coal-fired power plants. Nearly one in ten American children has asthma. Coal-fired power plants cause 554,000 asthma attacks every year. Nitrogen oxides, sulfur dioxide, particulate matter, mercury, and dozens of other hazardous substances that come from coal combustion can lead to not only respiratory ailments, but also cardiovascular and nervous system disorders. Cities with high concentrations of nitrogen oxides, a compound produced in coal combustion, have death rates four times higher than those with low concentrations, which suggests a potential correlation. Children are at particular risk from the mercury emissions from coal. According to Physicians for Social Responsibility, every year between 300,000 and 630,000 American children are born with blood mercury levels so high that they underperform on neurodevelopmental tests and face lifelong loss of intelligence. Look the fact is, we can't regulate how China get's their resources but we can regulate how we use their resources. Even the the mining costs of offshore wind and coal are similar, in the end, which is more sustainable and which one is burnt away in a constant cycle. coal ash is radioactive scientific america 7 http://www.scientificamerican.com... coal ash(emissions from coal) also emit radioactive nuclear minerals such as uranium into the atmosphere. An area around a coal factory is proven to be 100 times more radioactive then then an area near nuclear power plants. Ok,your right about methane, this is exactly why we need to curb pollution now so we don't cross the methane artic melting and so the perpetual cycle doesn't start. We're nearing the tipping point so we need to stop now! http://www.climatecentral.org... Rare earths disadvantage: from your negatives source: ""While nuclear storage remains an important issue for many U.S. environmentalists, few are paying attention to the wind industry’s less efficient and less transparent use of radioactive material via rare earth mineral excavation in China. The U.S. nuclear industry employs numerous safeguards to ensure that spent nuclear fuel is stored safely."" The fact is, yes, China's rare earth mining does create radioactive waste. But China will need to be pressured by the international community in order to reduce their reactivity and reprocess or potentially store the radioactive waste. This is not a fault of the affirmative, but merely a flaw within the system of which the pro must solve for. In increasing our demand for these rare earths, we should also pressure China to get rid of this sludge. Conclusion: If you vote pro, you are voting to solve global warming which is on the brink from methane hydrates, we avoid the rare earths disadvantage since this problem is external of the plan. This disadvantage can also be solved for with effective international policy. My plan doesn't cause radiation, but merely perpetuates a system that does. We try to end or regulate this system, which i agree with, but that doesn't mean You should vote negative based on this outside effect. If you vote neg, we will all eminently fail to solve global warming, radiation, and other impacts. Global warming needs to stop now from the negatives evidence which states that there will be artic methane emission. Using my evidence, the methane emission will only be released when a 2.5 celsius increase in global temperatures occurs, which means that we have to stop and curb emissions now or methane emissions will increase and warming will accelerate. Yes, these offshore wind turbines will be slightly costlier than coal, but coal has much more social cost then offshore wind. Global warming will lead to mass extinction. vote pro."	PRO	193
See0f4916-Ac31fe28f	The United States federal government should substantally increase alternative energy incentives	Although the affirmative may have typed 13 bullet points, he has yet provided any significant argument or evidence to demonstrate why the federal government should substantially increase alternative energy incentives. I will first summarize my opponent's arguments and show that governmental intervention in the free economy of energy development is undesirable. According to the affirmative, both nuclear energy and IFR are potential solutions to our inevitable energy crisis in the near future. I agree with that. He further details the superiority and benefits of IFR over nuclear energy. I agree with that as well. In fact, I will even accept the notion that the development and maintenance of nuclear plants can provide both economic growth and employment opportunities. With that said, he has stated little justification why the federal government must substantially increase alternative energy incentives outside of the free market mechanism in the midst of economic recession. Firstly, little evidences have ever supported the claim that government could artificially create or eliminate the supply and demand of any particular product or service. The Energy Improvement and Extension Act of 2008 provides much tax credits to various renewable energy ventures. Once a promising frontier of both technological advancement and economic development, many renewable projects are now halted as the RENIXX Renewable Energy Industrial Index falls to its five years low to €576.25 once the immediate concern of energy prices retreats from the public spotlight. No single market participant, not even the government, can force the prosperity of any particular sector without the support of the broader economic cycle. Therefore, any governmental incentives are likely to prove futile over the long run. Secondly, the affirmative fails to explain why the alternative energy industry should receive substantial incentives over other equally important social initiatives. Governmental funding to healthcare, defense, education and welfare programs has been reduced substantially in recent years. While welfare and healthcare needs may be more immediate, education holds the key to long-term prosperity. Without comparison and basis of showing the importance of energy over other economic concerns, no citizen or government can blindly support the affirmative's baseless claim in the midst of a recession. Most importantly, the affirmative has failed to demonstrate the necessity of bypassing the free market mechanism when plenty of private sector support will be available at the right moment. Energy is an important aspect of life to the citizens as individuals and as a nation. Our nation has well-developed market of private companies supplying the majority of energy in this country while maintaining stability and balance of the energy market within the context of the invisible hands. In conclusion, the affirmative has failed to demonstrate why the federal government should substantially increase alternative energy incentives while creating more financial strain on the federal balance sheet and focusing less on other equally important issues. Although energy stability is important, the affirmative has failed to provide any evidence demonstrating the necessity of breaching of the free market mechanism. Therefore, I strongly disagree with my opponent and urge you to vote against his claim.	CON	194
S7785529c-A27c05de7	Wind energy	Carbon costs of manufacture and transport of windmills is high	CON	195
S7785529c-Aa1028cd1	Wind energy	Running and maintenance costs of windmills are low.	PRO	196
S7785529c-Acf0e3e40	Wind energy	The installation of windmills can be relatively expensive.	CON	197
S7785529c-Ac1928414	Wind energy	"Litigation to clear land (""scenery"") for windmills can be costly."	CON	198
Sb3cf5511-A8b6d031f	Resolved: On balance, the benefits of nuclear power outweigh the risks.	"In order, I will address: framework and then my opponent's case. I. Framework: 1. Extend my framework where I reserve the power of fiat for the negative. 2. While I agree that my opponent must show net benefits, I would argue that specific examples (such as Three Mile Island) should be utilized for two reasons: Reason One: The resolution calls for potential risks. By definition, a risk indicates a “possibility of loss or injury.” While obviously not every single nuclear power plant will meltdown at some point its lifetime, it's possible that some will. As such, the impacts of such possibilities must be weighed. Reason Two: In order to ensure a fair debate. My opponent is trying to nullify some of the Con's warrants by stealthily framing the debate to give the Pro an unfair advantage – please do not be fooled. II. Affirmative Case: AC1: Nuclear Energy is the Best Way to Reduce Carbon Emissions NR1: Nuclear Energy Emits More Carbon Than Viable Alternatives TURN – a meta analysis of nuclear plant life done by Benjamin K. Sovacool, a research fellow at the National University of Singapore, found that “nuclear power (at 66 gCO2e/kWh emissions) emits twice as much carbon as solar photovoltaic, at 32 gCO2e/kWh, and six times as much as onshore wind farms, at 10 gCO2e/kWh.” My opponent asserts that nuclear energy is the best way to reduce carbon emissions but according to Sovacool, “Things like energy efficiency, and some of the cheaper renewables are a factor of six better. So for every dollar you spend on nuclear, you could have saved five or six times as much carbon with efficiency, or wind farms.” At the point where alternatives are viable and offer less harms, it's clear that nuclear power's risks don't outweigh – an assertion that will expanded upon throughout this round. NR2. Nuclear Energy Doesn't Solve Excessive Carbon Emissions Even if you don't buy my first response, understand that according to the Wall Street Journal, “Nuclear power isn't a solution to global warming. Rather, global warming is just a convenient rationale for an obsolete energy source that makes no sense when compared to the alternatives.” The WSJ furthers, “The sheer number of nuclear plants needed to make a major dent in greenhouse emissions means the industry hasn't a prayer of turning nuclear power into the solution to global warming. One study from last year determined that to make a significant contribution toward stabilizing atmospheric carbon dioxide, about 21 new 1,000-megawatt plants would have to be built each year for the next 50 years, including those needed to replace existing reactors, all of which are expected to be retired by 2050. That's considerably more than the most ambitious industry growth projections.” NR3. Nuclear Energy Is Not Renewable My opponent asserts that nuclear energy is “the best renewable energy option for the United States.” However, Nathan Shedroff of the California College of Arts explains, “Uranium sources are just as finite as other fuel sources, such as coal, natural gas, etc.” Furthermore, NGO CSEF found that “Nuclear energy is not a renewable because [it] uses Uranium as fuel, which is a scarce resource and is expected to last only for the next 30 to 60 years.” AC2: Nuclear Energy Reduces Terrorism NR1: Nuclear Power Doesn't Solve U.S. Oil Dependence This is true for two reasons. Reason One: Oil Is a Fungible Commodity With A Single Global Market Extend my WSJ evidence where I tell you nuclear power plants take years, if not decades, to build. Understand that my opponent's terrorist impact hinges on the fact that nuclear power will replace oil quickly and efficiently enough to hold tangible significance. Given nuclear power's negative economic impacts, the thriving oil market, and said construction times, it's improbable that nuclear energy will replace oil as the U.S.' staple means of generating power – to the extent where not switching to nuclear energy will have minimal impact of state sponsors of terrorism. Reason Two: Energy Independence Isn't Feasible Nor Desirable TURN: Pundit Shikha Dalmia explains that the notion of “replacing oil with alternative fuels will create ""millions of jobs"" and, once again, put America on the road to riches” is a common misconception. In fact, Dalmia states “Trying to fight this reality won't create jobs or restore America's economy, it'll do the opposite.” She points to Nixon's crusade for energy independence, noting that oil importing actually increased by 27%. Let us also understand that Third World countries in Latin America and Asia also tried to achieve energy independence by adopting a policy known as “import-substitution,” where – through massive subsidies, these nations attempted to bolster domestic production by discouraging the importation of key industrial products. In the end, import-substitution “raised production costs, making Third World goods uncompetitive in the global markets and prohibitively expensive at home, consigning these countries to decades and decades of economic stagnation that has not yet been fully reversed. Delinking America from global energy markets will wreak similar economic havoc.” Understand that in order to extend my opponent's terrorism impact, he must first show that nuclear power does solve U.S. oil dependence because otherwise – there would be no reason for the United States to turn to nuclear power instead of following the status quo. Given these two reasons, we can see that Pro's terrorist impact can't actually be extended. However, even if you don't buy any of my evidence or logic, look to my second response (NR2) where I turn his terrorist impact. NR2: Energy Independence Would Aid Terrorism This is true for two reasons. Reason One: Discourage Middle Eastern Aid in Counter-terrorism According to the Reason Foundation, “But will energy independence make America more secure by depriving terrorist nations of petro dollars? Not really. Indeed, insofar as America, the single biggest oil consumer, spurns Middle Eastern oil, it will only make it that much cheaper—and therefore more attractive than the alternatives—for everyone else, including India, China and other energy-hungry emerging markets. The result might well be a new geo-political alignment with countries dependent on Middle Eastern oil in one camp—and ""energy-independent"" America in the other. This is not a recipe for defunding terrorism. Rather, it is a way of giving Middle Eastern countries even less of a stake in our well being and making them less interested in helping our struggle against terrorism.” Given the utmost importance of Middle Eastern support in counter-terrorism, we have to understand that turning to nuclear power wouldn't reduce terrorism – as my opponent suggests, but would actually increase it as counter-terrorism would be hampered. Reason Two: Incentivize Further Support of Terrorism If the U.S. stopped importing oil from states such as Russia, two incentives would be created in order to further said terrorism. First, these states would be losing a significant amount of revenue. Russia, for example, relies on crude oil as one of its main exports. With this in mind, it would benefit Russia to increase arms sales to terrorists – in order to: 1. make up for lost revenue on oil sales 2. harm the United States. States that seek to challenge the status quo, such as Russia, have an added incentive to do so – as knocking down the U.S. from its hegemonic status would be a bonus. States such as Saudi Arabia and Iraq share similar goals. NR3: Most of the U.S.' Top Oil Import Locations Do Not Sponsor Terrorism Even if you don't buy NR2, understand that out of the U.S.' top oil import locations, none are on the U.S. state sponsor of terrorism list, and only 3 (Saudia Arabia, Russia, and Iraq) are alleged supporters of terrorism. Due to character limitations, I will focus on defending my case in the next round – whilst extending my rebuttals."	CON	199
